timesteps,return
0,9.3
250,9.233333333333333
500,9.333333333333334
750,14.933333333333334
1000,73.06666666666666
1250,99.5
1500,108.46666666666667
1750,89.0
2000,135.23333333333332
2250,79.0
2500,38.833333333333336
2750,67.56666666666666
3000,228.83333333333334
3250,140.9
3500,155.43333333333334
3750,57.86666666666667
4000,113.6
4250,163.6
4500,32.56666666666667
4750,107.5
5000,104.73333333333333
5250,127.8
5500,185.7
5750,360.1666666666667
6000,223.0
6250,112.3
6500,150.63333333333333
6750,127.66666666666667
7000,158.26666666666668
7250,138.93333333333334
7500,153.96666666666667
7750,151.2
8000,156.76666666666668
8250,149.33333333333334
8500,417.4
8750,449.26666666666665
9000,443.3333333333333
9250,372.6666666666667
9500,266.2
9750,416.8333333333333
10000,481.96666666666664
10250,448.43333333333334
10500,319.46666666666664
10750,189.13333333333333
11000,263.23333333333335
11250,483.0
11500,349.0
11750,498.2
12000,142.0
12250,490.3666666666667
12500,489.43333333333334
12750,191.6
13000,500.0
13250,500.0
13500,500.0
13750,500.0
14000,500.0
14250,500.0
14500,500.0
14750,214.9
15000,161.0
15250,500.0
15500,42.93333333333333
15750,469.76666666666665
16000,500.0
16250,500.0
16500,500.0
16750,108.06666666666666
17000,100.0
17250,500.0
17500,216.46666666666667
17750,500.0
18000,136.33333333333334
18250,224.53333333333333
18500,147.93333333333334
18750,222.66666666666666
19000,238.03333333333333
19250,137.13333333333333
19500,142.0
19750,89.26666666666667
20000,500.0
20250,450.6
20500,500.0
20750,416.5
21000,500.0
21250,446.43333333333334
21500,424.93333333333334
21750,500.0
22000,500.0
22250,500.0
22500,132.66666666666666
22750,145.06666666666666
23000,114.66666666666667
23250,154.86666666666667
23500,396.76666666666665
23750,500.0
24000,500.0
24250,500.0
24500,500.0
24750,436.4
25000,500.0
25250,500.0
25500,500.0
25750,500.0
26000,102.7
26250,500.0
26500,174.33333333333334
26750,215.03333333333333
27000,500.0
27250,500.0
27500,16.833333333333332
27750,126.06666666666666
28000,124.93333333333334
28250,113.86666666666666
28500,167.96666666666667
28750,241.36666666666667
29000,260.23333333333335
29250,271.3333333333333
29500,426.46666666666664
29750,500.0
30000,131.4
30250,216.5
30500,321.26666666666665
30750,500.0
31000,421.43333333333334
31250,500.0
31500,500.0
31750,382.56666666666666
32000,500.0
32250,500.0
32500,500.0
32750,500.0
33000,500.0
33250,500.0
33500,500.0
33750,500.0
34000,500.0
34250,167.33333333333334
34500,500.0
34750,257.0
35000,39.13333333333333
35250,394.3
35500,199.63333333333333
35750,500.0
36000,500.0
36250,500.0
36500,500.0
36750,500.0
37000,500.0
37250,500.0
37500,500.0
37750,500.0
38000,246.23333333333332
38250,500.0
38500,500.0
38750,500.0
39000,500.0
39250,500.0
39500,500.0
39750,109.03333333333333
40000,163.96666666666667
40250,174.56666666666666
40500,169.43333333333334
40750,199.93333333333334
41000,142.8
41250,190.63333333333333
41500,116.66666666666667
