timesteps,return
0,9.1
250,9.5
500,39.36666666666667
750,27.0
1000,61.13333333333333
1250,18.7
1500,50.7
1750,20.766666666666666
2000,11.633333333333333
2250,154.6
2500,46.46666666666667
2750,111.6
3000,355.6666666666667
3250,39.766666666666666
3500,120.26666666666667
3750,163.3
4000,169.46666666666667
4250,23.4
4500,344.9
4750,326.9
5000,195.03333333333333
5250,209.2
5500,152.6
5750,439.1666666666667
6000,183.66666666666666
6250,146.43333333333334
6500,500.0
6750,500.0
7000,25.7
7250,95.36666666666666
7500,170.76666666666668
7750,403.1666666666667
8000,91.23333333333333
8250,65.8
8500,124.66666666666667
8750,375.8666666666667
9000,128.36666666666667
9250,132.46666666666667
9500,127.3
9750,487.03333333333336
10000,461.2
10250,500.0
10500,121.73333333333333
10750,76.76666666666667
11000,175.53333333333333
11250,315.06666666666666
11500,490.3333333333333
11750,500.0
12000,500.0
12250,20.733333333333334
12500,332.76666666666665
12750,448.03333333333336
13000,420.1
13250,485.6333333333333
13500,500.0
13750,500.0
14000,316.3666666666667
14250,209.4
14500,135.7
14750,25.866666666666667
15000,90.0
15250,146.13333333333333
15500,166.26666666666668
15750,320.03333333333336
16000,321.5
16250,157.13333333333333
16500,66.26666666666667
16750,36.6
17000,116.4
17250,366.03333333333336
17500,391.0
17750,310.1333333333333
18000,356.76666666666665
18250,500.0
18500,500.0
18750,500.0
19000,500.0
19250,500.0
19500,500.0
19750,500.0
20000,62.13333333333333
20250,500.0
20500,500.0
20750,481.46666666666664
21000,500.0
21250,500.0
21500,262.1
21750,10.866666666666667
22000,176.86666666666667
22250,180.96666666666667
22500,186.2
22750,123.06666666666666
23000,147.53333333333333
23250,500.0
23500,116.3
23750,205.36666666666667
24000,145.1
24250,23.433333333333334
24500,179.63333333333333
24750,181.7
25000,178.56666666666666
25250,117.43333333333334
25500,147.93333333333334
25750,96.16666666666667
26000,139.66666666666666
26250,163.43333333333334
26500,158.4
26750,117.23333333333333
27000,164.66666666666666
27250,111.53333333333333
27500,187.33333333333334
27750,224.43333333333334
28000,203.56666666666666
28250,127.66666666666667
28500,178.4
28750,159.6
29000,143.66666666666666
29250,140.0
29500,134.16666666666666
29750,141.73333333333332
30000,150.43333333333334
30250,421.8666666666667
30500,313.8666666666667
30750,162.43333333333334
31000,143.9
31250,130.03333333333333
31500,140.23333333333332
31750,183.46666666666667
32000,182.2
32250,175.1
32500,444.06666666666666
32750,161.2
33000,76.73333333333333
33250,153.26666666666668
33500,141.33333333333334
33750,99.63333333333334
34000,100.43333333333334
34250,91.43333333333334
34500,114.23333333333333
34750,228.8
35000,65.83333333333333
35250,118.76666666666667
35500,153.36666666666667
35750,156.1
36000,169.53333333333333
36250,53.233333333333334
36500,139.13333333333333
36750,160.73333333333332
37000,379.8666666666667
37250,500.0
37500,25.566666666666666
37750,237.4
38000,180.76666666666668
38250,435.73333333333335
38500,249.1
38750,497.8666666666667
39000,500.0
39250,500.0
39500,128.13333333333333
39750,500.0
40000,121.23333333333333
40250,56.9
40500,500.0
40750,307.73333333333335
41000,335.5
41250,500.0
41500,445.03333333333336
41750,232.26666666666668
42000,252.33333333333334
42250,341.03333333333336
42500,289.43333333333334
42750,477.8666666666667
43000,252.73333333333332
43250,292.3
43500,230.43333333333334
43750,141.5
44000,118.7
44250,280.7
44500,499.03333333333336
44750,500.0
45000,282.06666666666666
45250,225.53333333333333
45500,500.0
45750,500.0
46000,500.0
46250,500.0
46500,167.96666666666667
46750,138.53333333333333
47000,220.26666666666668
47250,131.46666666666667
47500,92.5
47750,52.13333333333333
48000,71.06666666666666
48250,78.3
48500,63.9
48750,159.13333333333333
49000,83.06666666666666
49250,209.0
49500,495.43333333333334
49750,441.3
50000,341.6333333333333
50250,125.96666666666667
50500,104.2
50750,79.56666666666666
51000,118.83333333333333
51250,412.7
51500,255.4
51750,500.0
52000,500.0
52250,91.2
52500,500.0
52750,500.0
53000,201.16666666666666
53250,456.76666666666665
53500,500.0
53750,500.0
54000,374.3
54250,500.0
54500,500.0
54750,500.0
55000,500.0
55250,500.0
55500,128.3
55750,123.8
56000,115.83333333333333
56250,138.7
56500,500.0
56750,500.0
57000,500.0
57250,327.2
57500,500.0
57750,500.0
58000,145.53333333333333
58250,142.9
58500,217.73333333333332
58750,500.0
59000,500.0
59250,159.2
59500,500.0
59750,500.0
60000,500.0
60250,51.6
60500,328.23333333333335
60750,500.0
61000,500.0
61250,500.0
61500,500.0
61750,500.0
62000,500.0
62250,500.0
62500,500.0
62750,74.23333333333333
63000,500.0
63250,500.0
63500,500.0
63750,500.0
64000,500.0
64250,500.0
64500,500.0
64750,500.0
65000,500.0
65250,500.0
65500,500.0
65750,500.0
66000,424.8666666666667
66250,115.33333333333333
66500,500.0
66750,500.0
67000,500.0
67250,500.0
67500,215.8
67750,316.5
68000,500.0
68250,282.6
68500,137.6
68750,140.3
69000,496.8
69250,500.0
69500,131.66666666666666
69750,132.53333333333333
70000,291.4
70250,208.6
70500,96.03333333333333
70750,500.0
71000,500.0
71250,129.06666666666666
71500,141.1
71750,140.0
72000,164.76666666666668
72250,160.86666666666667
72500,123.36666666666666
72750,156.46666666666667
73000,241.23333333333332
73250,170.03333333333333
73500,167.53333333333333
73750,160.0
74000,242.46666666666667
74250,184.8
74500,196.56666666666666
74750,263.43333333333334
75000,374.06666666666666
75250,500.0
75500,500.0
75750,63.53333333333333
76000,500.0
76250,500.0
76500,500.0
76750,500.0
77000,500.0
77250,18.733333333333334
77500,500.0
77750,500.0
78000,500.0
78250,200.33333333333334
78500,500.0
78750,500.0
79000,500.0
79250,166.63333333333333
79500,117.26666666666667
79750,94.36666666666666
80000,103.6
80250,150.83333333333334
80500,92.9
80750,114.7
81000,141.0
81250,424.73333333333335
81500,500.0
81750,500.0
82000,12.633333333333333
82250,500.0
82500,500.0
82750,500.0
83000,500.0
83250,80.0
83500,215.6
83750,116.63333333333334
84000,171.1
84250,157.13333333333333
84500,146.76666666666668
84750,221.3
85000,500.0
85250,239.3
85500,32.7
85750,15.033333333333333
86000,500.0
86250,16.266666666666666
86500,500.0
86750,500.0
87000,500.0
87250,500.0
87500,500.0
87750,500.0
88000,406.73333333333335
88250,500.0
88500,500.0
88750,121.9
89000,121.4
89250,123.7
89500,116.06666666666666
89750,209.56666666666666
90000,376.1666666666667
90250,117.43333333333334
90500,116.73333333333333
90750,153.36666666666667
91000,162.66666666666666
91250,158.4
91500,145.76666666666668
91750,152.06666666666666
92000,223.23333333333332
92250,500.0
92500,196.8
92750,66.66666666666667
93000,79.26666666666667
93250,201.26666666666668
93500,194.46666666666667
93750,230.73333333333332
94000,191.2
94250,191.83333333333334
94500,64.36666666666666
94750,213.63333333333333
95000,249.8
95250,74.43333333333334
95500,225.03333333333333
95750,126.66666666666667
96000,500.0
96250,500.0
96500,449.5
96750,163.8
97000,270.8333333333333
97250,500.0
97500,112.13333333333334
97750,141.8
98000,500.0
98250,500.0
98500,368.1
98750,167.73333333333332
99000,143.93333333333334
99250,95.16666666666667
99500,66.9
99750,229.26666666666668
100000,464.6666666666667
100250,480.03333333333336
100500,500.0
100750,500.0
101000,500.0
101250,500.0
101500,493.6333333333333
101750,169.4
102000,112.33333333333333
102250,120.4
102500,79.86666666666666
102750,145.96666666666667
103000,455.73333333333335
103250,500.0
103500,500.0
103750,486.4
104000,71.9
104250,500.0
104500,500.0
104750,500.0
105000,104.63333333333334
105250,104.83333333333333
105500,99.06666666666666
105750,500.0
106000,150.4
106250,55.666666666666664
106500,209.53333333333333
106750,477.56666666666666
107000,457.96666666666664
107250,490.26666666666665
107500,461.1666666666667
107750,500.0
108000,201.43333333333334
108250,500.0
108500,182.06666666666666
108750,115.56666666666666
109000,107.26666666666667
109250,124.23333333333333
109500,404.9
109750,182.16666666666666
110000,500.0
110250,489.8333333333333
110500,119.73333333333333
110750,74.1
111000,500.0
111250,500.0
111500,500.0
111750,500.0
112000,442.73333333333335
112250,258.3666666666667
112500,500.0
112750,500.0
113000,129.26666666666668
113250,131.83333333333334
113500,229.63333333333333
113750,500.0
114000,500.0
114250,500.0
114500,500.0
114750,500.0
115000,500.0
115250,500.0
115500,500.0
115750,500.0
116000,288.6333333333333
116250,500.0
116500,500.0
116750,500.0
117000,500.0
117250,500.0
117500,500.0
117750,500.0
118000,232.2
118250,500.0
118500,500.0
118750,500.0
119000,500.0
119250,500.0
119500,500.0
119750,500.0
120000,485.8
120250,500.0
120500,500.0
120750,500.0
121000,500.0
121250,11.466666666666667
121500,427.6666666666667
121750,12.233333333333333
122000,500.0
122250,500.0
122500,500.0
122750,500.0
123000,500.0
123250,500.0
123500,500.0
123750,500.0
124000,140.0
124250,228.26666666666668
124500,147.23333333333332
124750,146.96666666666667
125000,185.63333333333333
125250,358.8
125500,460.23333333333335
125750,469.3333333333333
126000,223.03333333333333
126250,192.23333333333332
126500,200.6
126750,500.0
127000,94.23333333333333
127250,500.0
