timesteps,run_1,run_2,run_3,run_4,run_5,mean_return,std_return
5250,65.3,500.0,115.2,209.2,428.8666666666667,263.7133333333333,171.75725713278544
5500,252.4,499.76666666666665,95.46666666666667,152.6,176.7,235.38666666666668,141.46490825171685
5750,274.56666666666666,498.06666666666666,90.36666666666666,439.1666666666667,152.63333333333333,290.96000000000004,157.79675591651997
6000,237.46666666666667,477.46666666666664,86.4,183.66666666666666,42.13333333333333,205.42666666666665,152.53713048886743
6250,12.033333333333333,137.4,88.7,146.43333333333334,94.06666666666666,95.72666666666666,47.67501745032601
6500,65.9,489.03333333333336,89.16666666666667,500.0,206.03333333333333,270.02666666666664,189.38048286158974
6750,140.03333333333333,500.0,89.5,500.0,135.53333333333333,273.0133333333333,186.1759748195239
7000,85.6,126.26666666666667,94.66666666666667,25.7,134.26666666666668,93.3,38.46033454526018
7250,341.6333333333333,500.0,105.76666666666667,95.36666666666666,126.16666666666667,233.7866666666667,161.01659762617984
7500,303.26666666666665,462.73333333333335,97.13333333333334,170.76666666666668,133.23333333333332,233.42666666666668,134.16409753233788
7750,264.1,276.3666666666667,105.83333333333333,403.1666666666667,144.33333333333334,238.76,105.51949877734553
8000,193.06666666666666,500.0,99.66666666666667,91.23333333333333,164.36666666666667,209.66666666666666,150.16494190648422
8250,158.46666666666667,500.0,84.06666666666666,65.8,35.96666666666667,168.85999999999999,170.43100187465893
8500,24.166666666666668,500.0,114.76666666666667,124.66666666666667,270.06666666666666,206.7333333333333,166.45710692080542
8750,290.0,53.8,172.33333333333334,375.8666666666667,140.3,206.45999999999998,113.59964866925327
9000,73.63333333333334,500.0,87.5,128.36666666666667,477.03333333333336,253.30666666666667,193.02620708655658
9250,103.26666666666667,500.0,85.13333333333334,132.46666666666667,349.23333333333335,234.01999999999998,163.4602249954268
9500,409.43333333333334,83.0,97.83333333333333,127.3,341.4,211.79333333333335,136.06850137583888
9750,370.0,9.366666666666667,465.1666666666667,487.03333333333336,323.76666666666665,331.06666666666666,171.67900020419245
10000,236.13333333333333,500.0,65.03333333333333,461.2,273.3666666666667,307.14666666666665,158.57344404267556
10250,109.13333333333334,119.23333333333333,267.6,500.0,284.96666666666664,256.18666666666667,141.97492204220043
10500,189.53333333333333,500.0,500.0,121.73333333333333,297.76666666666665,321.8066666666667,155.95462360001457
10750,396.46666666666664,500.0,500.0,76.76666666666667,199.63333333333333,334.5733333333334,169.25473687774755
11000,152.83333333333334,500.0,109.23333333333333,175.53333333333333,201.0,227.71999999999997,139.4423952748948
11250,270.6666666666667,500.0,166.03333333333333,315.06666666666666,222.4,294.83333333333337,113.9498174148993
11500,358.3333333333333,500.0,126.7,490.3333333333333,473.93333333333334,389.86,141.09652866034656
11750,500.0,500.0,103.36666666666666,500.0,489.06666666666666,418.4866666666667,157.61689080383061
12000,489.26666666666665,110.23333333333333,144.6,500.0,401.6,329.14,168.55816852878348
12250,375.96666666666664,500.0,167.83333333333334,20.733333333333334,127.4,238.38666666666668,174.37808297553403
12500,500.0,500.0,123.63333333333334,332.76666666666665,178.7,327.02000000000004,156.998180598092
12750,190.53333333333333,500.0,121.46666666666667,448.03333333333336,140.6,280.12666666666667,160.7511014650358
13000,189.43333333333334,500.0,130.63333333333333,420.1,140.96666666666667,276.2266666666667,153.49254690556006
13250,241.0,500.0,150.2,485.6333333333333,227.7,320.9066666666667,143.82115344335747
13500,364.3333333333333,500.0,176.86666666666667,500.0,193.23333333333332,346.88666666666666,141.21467282907332
13750,500.0,186.1,168.76666666666668,500.0,242.26666666666668,319.4266666666667,149.42660985692385
14000,500.0,101.16666666666667,500.0,316.3666666666667,201.53333333333333,323.81333333333333,159.16210129578238
14250,500.0,487.43333333333334,402.4,209.4,138.86666666666667,347.62000000000006,147.27593391695436
14500,500.0,370.76666666666665,82.06666666666666,135.7,229.46666666666667,263.6,153.52361381885197
14750,500.0,500.0,129.56666666666666,25.866666666666667,192.43333333333334,269.5733333333333,195.51894185020086
15000,500.0,500.0,18.166666666666668,90.0,285.93333333333334,278.82,200.74109538850726
15250,500.0,500.0,177.4,146.13333333333333,9.9,266.68666666666667,198.65287826871386
15500,500.0,500.0,214.46666666666667,166.26666666666668,166.8,309.50666666666666,156.518952207073
15750,500.0,500.0,282.73333333333335,320.03333333333336,197.63333333333333,360.08000000000004,120.93831044517421
16000,500.0,500.0,109.13333333333334,321.5,112.33333333333333,308.59333333333336,174.2078559269549
16250,500.0,500.0,261.8666666666667,157.13333333333333,134.63333333333333,310.72666666666663,160.39692210956613
16500,500.0,500.0,248.33333333333334,66.26666666666667,111.73333333333333,285.26666666666665,185.28880040508534
16750,500.0,500.0,200.86666666666667,36.6,110.56666666666666,269.6066666666667,195.1784783217658
17000,500.0,500.0,200.96666666666667,116.4,145.33333333333334,292.54,171.55761766175752
17250,136.06666666666666,500.0,104.3,366.03333333333336,122.83333333333333,245.84666666666664,158.907607817317
17500,500.0,500.0,448.6333333333333,391.0,78.46666666666667,383.62,157.78996391124215
17750,500.0,10.033333333333333,227.1,310.1333333333333,311.5,271.75333333333333,158.5185423433696
18000,500.0,500.0,349.3,356.76666666666665,9.233333333333333,343.06,179.40311083640043
18250,500.0,500.0,241.4,500.0,72.56666666666666,362.79333333333335,176.32065537284936
18500,500.0,166.13333333333333,308.26666666666665,500.0,422.4,379.36,127.6560489927698
18750,134.8,122.83333333333333,248.9,500.0,275.0,256.3066666666667,135.91890294502005
19000,188.43333333333334,19.733333333333334,233.73333333333332,500.0,199.63333333333333,228.30666666666667,154.7653670704284
19250,500.0,39.266666666666666,325.8666666666667,500.0,395.3,352.08666666666664,169.80455902792087
19500,500.0,57.3,235.1,500.0,473.6333333333333,353.20666666666665,178.38670777586293
19750,99.3,83.06666666666666,259.4,500.0,445.8333333333333,277.52,171.8892260860012
20000,278.1333333333333,89.43333333333334,282.7,62.13333333333333,284.3333333333333,199.34666666666666,101.2781222399213
20250,191.6,112.1,241.03333333333333,500.0,292.6666666666667,267.48,130.6139835971291
20500,164.96666666666667,85.53333333333333,292.4,500.0,216.6,251.9,141.19151689972185
20750,138.9,98.93333333333334,111.96666666666667,481.46666666666664,239.33333333333334,214.11999999999998,142.45790426960832
21000,500.0,184.33333333333334,163.33333333333334,500.0,263.93333333333334,322.32000000000005,148.9069830464643
21250,500.0,259.4,343.3666666666667,500.0,232.83333333333334,367.12,114.46826362698867
21500,500.0,500.0,500.0,262.1,281.1666666666667,408.6533333333333,112.03871672080345
21750,500.0,500.0,500.0,10.866666666666667,461.1666666666667,394.40666666666664,192.35887571585218
22000,500.0,99.46666666666667,331.56666666666666,176.86666666666667,461.73333333333335,313.9266666666667,155.92293025010073
22250,237.9,125.7,500.0,180.96666666666667,218.46666666666667,252.60666666666665,129.478089780987
22500,247.43333333333334,203.56666666666666,266.0,186.2,354.9,251.61999999999998,59.126931633938554
22750,132.33333333333334,85.8,432.3,123.06666666666666,500.0,254.7,174.6665368956261
23000,133.43333333333334,107.23333333333333,440.8,147.53333333333333,491.26666666666665,264.05333333333334,166.1904270541611
23250,500.0,76.3,500.0,500.0,500.0,415.26000000000005,169.48000000000002
23500,500.0,76.7,450.0,116.3,173.76666666666668,263.35333333333335,176.2546700405726
23750,500.0,167.3,500.0,205.36666666666667,492.9,373.11333333333334,153.00154915700833
24000,500.0,429.1333333333333,500.0,145.1,245.06666666666666,363.85999999999996,143.73350401968838
24250,245.36666666666667,390.1666666666667,500.0,23.433333333333334,82.83333333333333,248.35999999999999,179.68409117732773
24500,199.0,181.73333333333332,500.0,179.63333333333333,108.33333333333333,233.74,136.71891749132598
24750,205.93333333333334,343.8333333333333,368.46666666666664,181.7,117.63333333333334,243.51333333333338,96.70197194358437
25000,500.0,344.8,500.0,178.56666666666666,297.76666666666665,364.22666666666663,123.39591457310625
25250,500.0,301.8333333333333,500.0,117.43333333333334,500.0,383.85333333333335,153.73811585506917
25500,140.1,222.26666666666668,500.0,147.93333333333334,498.56666666666666,301.7733333333333,163.7972831140845
25750,165.83333333333334,500.0,500.0,96.16666666666667,253.9,303.18000000000006,168.2993584195865
26000,489.1666666666667,500.0,500.0,139.66666666666666,500.0,425.7666666666667,143.11151828789556
26250,466.1666666666667,500.0,34.6,163.43333333333334,191.76666666666668,271.1933333333333,181.25358466953296
26500,500.0,116.96666666666667,56.1,158.4,197.3,205.75333333333333,154.38529089406296
26750,500.0,277.26666666666665,413.96666666666664,117.23333333333333,134.46666666666667,288.5866666666667,150.77056977776235
27000,184.6,500.0,121.56666666666666,164.66666666666666,152.0,224.5666666666667,139.2291540351134
27250,177.03333333333333,500.0,500.0,111.53333333333333,265.03333333333336,310.71999999999997,162.04231628394686
27500,189.93333333333334,500.0,500.0,187.33333333333334,159.16666666666666,307.2866666666667,157.71937047243824
27750,142.53333333333333,500.0,500.0,224.43333333333334,116.93333333333334,296.78000000000003,169.6865549574666
28000,183.63333333333333,500.0,106.36666666666666,203.56666666666666,150.86666666666667,228.88666666666668,139.49170361630036
28250,483.76666666666665,93.36666666666666,178.23333333333332,127.66666666666667,223.0,221.20666666666665,138.4777774389972
28500,267.6333333333333,500.0,177.3,178.4,263.6666666666667,277.40000000000003,118.03030307698292
28750,225.0,189.66666666666666,231.5,159.6,140.26666666666668,189.20666666666665,35.61398227288453
29000,500.0,137.96666666666667,282.2,143.66666666666666,237.53333333333333,260.27333333333337,131.9263403907229
29250,324.1,147.66666666666666,500.0,140.0,224.16666666666666,267.18666666666667,133.9801288748945
29500,500.0,156.73333333333332,375.56666666666666,134.16666666666666,141.4,261.5733333333334,149.33671335460534
29750,269.76666666666665,124.1,252.96666666666667,141.73333333333332,220.9,201.89333333333335,58.732540289765176
30000,193.8,232.63333333333333,448.6,150.43333333333334,500.0,305.09333333333336,141.5197126433864
30250,500.0,204.6,500.0,421.8666666666667,454.8,416.2533333333334,109.85581176149843
30500,500.0,143.66666666666666,500.0,313.8666666666667,151.6,321.82666666666665,157.653378439326
30750,500.0,137.5,500.0,162.43333333333334,107.3,281.44666666666666,179.300305013064
31000,500.0,120.1,500.0,143.9,500.0,352.8,180.43947461683655
31250,131.03333333333333,116.33333333333333,500.0,130.03333333333333,500.0,275.48,183.39339937231475
31500,37.63333333333333,187.73333333333332,500.0,140.23333333333332,221.2,217.35999999999999,154.29066854479566
31750,123.56666666666666,175.63333333333333,500.0,183.46666666666667,500.0,296.53333333333336,167.40114562199255
32000,218.46666666666667,260.76666666666665,500.0,182.2,290.5,290.38666666666666,111.07830391215018
32250,179.93333333333334,500.0,500.0,175.1,150.8,301.16666666666663,162.64676380972904
32500,266.3333333333333,185.9,500.0,444.06666666666666,483.5,375.96,126.2775521530956
32750,250.93333333333334,489.46666666666664,267.8333333333333,161.2,500.0,333.88666666666666,136.2818836904679
33000,500.0,500.0,230.8,76.73333333333333,500.0,361.50666666666666,176.47736071361803
33250,500.0,86.9,19.833333333333332,153.26666666666668,346.06666666666666,221.2133333333333,176.92997811438164
33500,500.0,219.3,228.03333333333333,141.33333333333334,493.76666666666665,316.4866666666666,150.36839591113846
33750,500.0,456.7,193.3,99.63333333333334,500.0,349.9266666666667,169.48346284454354
34000,500.0,277.73333333333335,146.33333333333334,100.43333333333334,129.3,230.76,147.7184520182454
34250,214.2,500.0,192.0,91.43333333333334,105.8,220.68666666666667,147.5034306192383
34500,500.0,500.0,221.16666666666666,114.23333333333333,500.0,367.08000000000004,166.26804677320828
34750,500.0,500.0,24.633333333333333,228.8,500.0,350.68666666666667,193.9332618310857
35000,500.0,500.0,500.0,65.83333333333333,500.0,413.16666666666663,173.66666666666669
35250,500.0,333.76666666666665,500.0,118.76666666666667,500.0,390.50666666666666,150.35187084524978
35500,500.0,118.06666666666666,500.0,153.36666666666667,500.0,354.2866666666667,178.81043668272463
35750,500.0,261.56666666666666,500.0,156.1,369.03333333333336,357.34,134.54408513362617
36000,500.0,166.76666666666668,186.4,169.53333333333333,105.36666666666666,225.61333333333332,139.92346892339236
36250,500.0,220.86666666666667,500.0,53.233333333333334,169.86666666666667,288.79333333333335,180.81073517785262
36500,500.0,199.53333333333333,500.0,139.13333333333333,500.0,367.7333333333333,163.1150595949579
36750,500.0,224.4,149.06666666666666,160.73333333333332,454.7,297.78000000000003,149.5318585155388
37000,500.0,274.8,314.0,379.8666666666667,263.06666666666666,346.34666666666664,86.98704271326851
37250,435.0,288.8333333333333,310.4,500.0,161.9,339.22666666666663,118.18274624965825
37500,402.4,500.0,437.5,25.566666666666666,500.0,373.09333333333336,177.7596622159007
37750,500.0,500.0,500.0,237.4,402.26666666666665,427.9333333333334,102.51101621018321
38000,500.0,500.0,500.0,180.76666666666668,450.53333333333336,426.26000000000005,124.23279295115458
38250,500.0,500.0,500.0,435.73333333333335,485.6666666666667,484.28000000000003,24.900027666205062
38500,500.0,500.0,232.7,249.1,357.26666666666665,367.81333333333333,116.10885428960381
38750,361.53333333333336,500.0,444.23333333333335,497.8666666666667,103.5,381.4266666666666,147.78468331400998
39000,203.56666666666666,500.0,499.7,500.0,117.06666666666666,364.06666666666666,168.59501376572993
39250,159.6,242.3,180.36666666666667,500.0,266.23333333333335,269.7,121.57575598960692
39500,134.66666666666666,500.0,355.96666666666664,128.13333333333333,208.2,265.3933333333333,143.1395564553077
39750,93.7,500.0,372.43333333333334,500.0,388.6666666666667,370.96000000000004,148.65493436516365
40000,129.5,500.0,312.23333333333335,121.23333333333333,178.76666666666668,248.34666666666666,143.2023829721031
40250,176.7,500.0,266.2,56.9,500.0,299.96000000000004,176.3195576219496
40500,414.0,500.0,323.3666666666667,500.0,500.0,447.47333333333336,70.42738230104663
40750,500.0,500.0,9.133333333333333,307.73333333333335,116.76666666666667,286.7266666666667,198.67398912679926
41000,228.33333333333334,500.0,500.0,335.5,164.2,345.6066666666667,137.43228215298538
41250,189.9,137.2,469.56666666666666,500.0,500.0,359.33333333333337,161.10647548886558
41500,500.0,111.8,134.63333333333333,445.03333333333336,447.03333333333336,327.7,168.27500903778514
41750,193.7,159.7,500.0,232.26666666666668,410.53333333333336,299.24,132.50382199938403
42000,403.23333333333335,214.16666666666666,500.0,252.33333333333334,132.26666666666668,300.4,132.98892017340725
42250,500.0,206.73333333333332,281.6333333333333,341.03333333333336,492.53333333333336,364.38666666666666,115.81071644905943
42500,497.6,274.6,500.0,289.43333333333334,500.0,412.32666666666665,106.50462358247385
42750,496.6333333333333,454.96666666666664,152.63333333333333,477.8666666666667,500.0,416.41999999999996,132.86439636795942
43000,500.0,500.0,500.0,252.73333333333332,424.6666666666667,435.48,95.9184690823989
43250,500.0,309.2,500.0,292.3,500.0,420.3,97.75835514164505
43500,341.6,500.0,500.0,230.43333333333334,500.0,414.40666666666664,110.56731363492759
43750,387.6,499.56666666666666,182.0,141.5,109.5,264.03333333333336,152.55760150768555
44000,264.8,500.0,201.96666666666667,118.7,500.0,317.09333333333336,156.37030039123303
44250,500.0,500.0,177.73333333333332,280.7,500.0,391.68666666666667,136.59385312345177
44500,500.0,464.6,149.06666666666666,499.03333333333336,500.0,422.53999999999996,137.41036415706705
44750,500.0,154.06666666666666,158.03333333333333,500.0,479.76666666666665,358.37333333333333,165.36619754015294
45000,500.0,78.4,500.0,282.06666666666666,500.0,372.09333333333336,169.37586657424893
45250,31.766666666666666,50.666666666666664,500.0,225.53333333333333,500.0,261.59333333333336,206.0515258106304
45500,500.0,185.6,361.8666666666667,500.0,500.0,409.49333333333334,124.0732801389745
45750,500.0,500.0,261.96666666666664,500.0,500.0,452.3933333333333,95.21333333333334
46000,500.0,500.0,114.66666666666667,500.0,500.0,422.9333333333334,154.13333333333333
46250,500.0,500.0,179.4,500.0,500.0,435.88,128.24
46500,18.0,471.6666666666667,324.96666666666664,167.96666666666667,500.0,296.52,182.75066511506873
46750,10.133333333333333,500.0,500.0,138.53333333333333,500.0,329.73333333333335,212.44943555271374
47000,500.0,484.03333333333336,226.4,220.26666666666668,500.0,386.14,133.07301320870602
47250,500.0,500.0,500.0,131.46666666666667,500.0,426.29333333333335,147.41333333333336
47500,500.0,220.6,500.0,92.5,15.333333333333334,265.6866666666666,202.24178445063666
47750,500.0,137.26666666666668,500.0,52.13333333333333,500.0,337.88,200.3724283539141
48000,500.0,130.76666666666668,266.4,71.06666666666666,500.0,293.64666666666665,179.98751512257732
48250,500.0,139.06666666666666,500.0,78.3,500.0,343.4733333333333,192.66591510810738
48500,500.0,182.43333333333334,500.0,63.9,500.0,349.2666666666667,188.37680796153697
48750,500.0,500.0,500.0,159.13333333333333,500.0,431.82666666666665,136.34666666666666
49000,500.0,500.0,500.0,83.06666666666666,500.0,416.61333333333334,166.77333333333334
49250,500.0,500.0,500.0,209.0,500.0,441.8,116.4
49500,500.0,296.1,500.0,495.43333333333334,500.0,458.3066666666667,81.12261610947002
49750,500.0,500.0,500.0,441.3,500.0,488.26000000000005,23.479999999999993
50000,500.0,162.03333333333333,483.76666666666665,341.6333333333333,500.0,397.4866666666667,131.92427558599246
50250,500.0,500.0,500.0,125.96666666666667,500.0,425.1933333333333,149.61333333333334
50500,500.0,500.0,500.0,104.2,500.0,420.84,158.32000000000002
50750,500.0,394.8666666666667,500.0,79.56666666666666,500.0,394.88666666666666,162.83313012610998
51000,500.0,500.0,500.0,118.83333333333333,500.0,423.7666666666666,152.46666666666667
51250,500.0,15.9,500.0,412.7,500.0,385.71999999999997,187.97580057017976
51500,500.0,500.0,500.0,255.4,419.6333333333333,435.00666666666666,95.04450980695542
51750,500.0,500.0,500.0,500.0,500.0,500.0,0.0
52000,500.0,500.0,500.0,500.0,500.0,500.0,0.0
52250,252.73333333333332,500.0,110.33333333333333,91.2,500.0,290.85333333333335,179.65896285277094
52500,321.26666666666665,500.0,194.33333333333334,500.0,160.16666666666666,335.1533333333333,144.90844864564968
52750,500.0,500.0,420.3,500.0,500.0,484.06000000000006,31.879999999999995
53000,500.0,500.0,500.0,201.16666666666666,500.0,440.2333333333334,119.53333333333335
53250,500.0,500.0,500.0,456.76666666666665,500.0,491.3533333333333,17.29333333333334
53500,500.0,500.0,166.93333333333334,500.0,500.0,433.38666666666666,133.22666666666666
53750,500.0,500.0,148.6,500.0,196.6,369.03999999999996,161.1092250617574
54000,403.4,500.0,500.0,374.3,500.0,455.53999999999996,55.22425554047786
54250,500.0,500.0,166.43333333333334,500.0,500.0,433.2866666666667,133.42666666666668
54500,500.0,500.0,194.13333333333333,500.0,202.53333333333333,379.3333333333333,147.80975159530803
54750,500.0,500.0,133.06666666666666,500.0,500.0,426.61333333333334,146.7733333333333
55000,500.0,500.0,125.93333333333334,500.0,115.6,348.3066666666667,185.81436662552346
55250,484.06666666666666,500.0,500.0,500.0,107.3,418.27333333333337,155.60907485676333
55500,500.0,500.0,500.0,128.3,500.0,425.66,148.68
55750,500.0,500.0,317.73333333333335,123.8,500.0,388.3066666666667,149.91369131751924
56000,500.0,500.0,500.0,115.83333333333333,500.0,423.16666666666663,153.66666666666669
56250,500.0,261.6666666666667,500.0,138.7,500.0,380.0733333333334,151.9397518024094
56500,500.0,500.0,500.0,500.0,500.0,500.0,0.0
56750,500.0,500.0,208.2,500.0,500.0,441.64,116.72
57000,500.0,139.96666666666667,500.0,500.0,271.9,382.37333333333333,149.98229732575479
57250,74.63333333333334,500.0,9.466666666666667,327.2,500.0,282.26,207.05847204218534
57500,104.76666666666667,500.0,500.0,500.0,435.93333333333334,408.14,153.7027179691729
57750,113.93333333333334,172.63333333333333,274.1666666666667,500.0,500.0,312.14666666666665,161.72366912593702
58000,132.56666666666666,29.866666666666667,256.96666666666664,145.53333333333333,12.066666666666666,115.4,88.58618653291518
58250,61.63333333333333,318.26666666666665,500.0,142.9,500.0,304.56,179.84925959752454
58500,94.3,500.0,296.1666666666667,217.73333333333332,500.0,321.64,159.21905720666032
58750,124.0,500.0,181.23333333333332,500.0,77.16666666666667,276.48,185.45633640054228
59000,122.1,500.0,500.0,500.0,81.16666666666667,340.6533333333333,195.5878167075967
59250,371.2,500.0,500.0,159.2,90.33333333333333,324.14666666666665,170.8443054687838
59500,500.0,193.63333333333333,492.6333333333333,500.0,83.73333333333333,354.0,179.22764295721797
59750,500.0,500.0,273.1333333333333,500.0,82.4,371.1066666666667,168.99159006030777
60000,500.0,500.0,157.8,500.0,110.26666666666667,353.61333333333334,179.9153302096418
60250,500.0,500.0,313.8333333333333,51.6,111.73333333333333,295.4333333333333,188.2731986591117
60500,483.8666666666667,500.0,162.43333333333334,328.23333333333335,122.86666666666666,319.47999999999996,156.84866960084665
60750,500.0,500.0,500.0,500.0,91.4,418.28000000000003,163.43999999999997
61000,500.0,500.0,500.0,500.0,500.0,500.0,0.0
61250,500.0,375.8,239.96666666666667,500.0,405.46666666666664,404.24666666666667,96.05833783002215
61500,500.0,500.0,499.53333333333336,500.0,500.0,499.90666666666664,0.18666666666665607
61750,500.0,500.0,396.6666666666667,500.0,500.0,479.33333333333337,41.33333333333333
62000,500.0,500.0,500.0,500.0,500.0,500.0,0.0
62250,500.0,500.0,500.0,500.0,500.0,500.0,0.0
62500,412.2,500.0,500.0,500.0,500.0,482.43999999999994,35.120000000000005
62750,306.56666666666666,500.0,500.0,74.23333333333333,14.433333333333334,279.0466666666667,205.11792662325306
63000,108.63333333333334,500.0,500.0,500.0,14.6,324.64666666666665,216.81193243095373
63250,95.3,12.866666666666667,201.23333333333332,500.0,500.0,261.88,203.38968683566802
63500,472.9,500.0,500.0,500.0,500.0,494.58000000000004,10.840000000000009
63750,500.0,112.26666666666667,483.7,500.0,500.0,419.1933333333333,153.59312542486327
64000,133.36666666666667,286.76666666666665,500.0,500.0,436.3666666666667,371.3,142.21055281987105
64250,500.0,184.8,500.0,500.0,331.3333333333333,403.22666666666663,127.2588654846665
64500,500.0,87.1,500.0,500.0,30.933333333333334,323.6066666666667,216.76572955868994
64750,500.0,334.93333333333334,500.0,500.0,160.66666666666666,399.12,135.2850646269244
65000,500.0,500.0,138.9,500.0,500.0,427.78000000000003,144.43999999999997
65250,500.0,500.0,246.96666666666667,500.0,143.86666666666667,378.1666666666667,152.73507346600738
65500,500.0,157.4,287.3666666666667,500.0,500.0,388.9533333333333,142.0780655523966
65750,500.0,500.0,395.3666666666667,500.0,500.0,479.0733333333334,41.85333333333333
66000,500.0,500.0,500.0,424.8666666666667,500.0,484.97333333333336,30.05333333333333
66250,500.0,106.4,500.0,115.33333333333333,142.56666666666666,272.86,185.8413808720879
66500,500.0,152.66666666666666,500.0,500.0,89.36666666666666,348.40666666666664,186.73911498844225
66750,500.0,101.3,500.0,500.0,136.46666666666667,347.55333333333334,187.03916357573652
67000,500.0,500.0,500.0,500.0,500.0,500.0,0.0
67250,500.0,500.0,500.0,500.0,500.0,500.0,0.0
67500,383.0,500.0,500.0,215.8,500.0,419.76000000000005,111.59422207265034
67750,500.0,175.73333333333332,500.0,316.5,500.0,398.44666666666666,132.10278086062803
68000,428.5,474.1666666666667,500.0,500.0,459.3666666666667,472.40666666666664,26.921064862544597
68250,133.6,449.3,500.0,282.6,500.0,373.1,143.91953307317254
68500,74.26666666666667,500.0,500.0,137.6,69.13333333333334,256.2,200.51758803434453
68750,456.6666666666667,500.0,500.0,140.3,113.43333333333334,342.08000000000004,176.63636293558332
69000,249.53333333333333,125.1,500.0,496.8,318.1666666666667,337.92,144.91896371574165
69250,96.1,98.86666666666666,500.0,500.0,141.3,267.25333333333333,190.7111936352394
69500,93.36666666666666,88.43333333333334,368.3333333333333,131.66666666666666,108.5,158.06,106.20807544103644
69750,500.0,500.0,236.43333333333334,132.53333333333333,137.53333333333333,301.3,166.4168100483442
70000,359.76666666666665,500.0,162.6,291.4,185.36666666666667,299.82666666666665,123.01660484124355
70250,90.0,500.0,159.6,208.6,142.83333333333334,220.20666666666665,144.93626246656763
70500,195.06666666666666,500.0,111.2,96.03333333333333,500.0,280.46,182.40054142219842
70750,500.0,500.0,168.13333333333333,500.0,136.43333333333334,360.9133333333333,170.64038287189427
71000,454.1333333333333,500.0,156.2,500.0,41.3,330.32666666666665,193.26804230854563
71250,172.96666666666667,500.0,173.9,129.06666666666666,500.0,295.18666666666667,168.01252413634725
71500,500.0,110.1,129.66666666666666,141.1,500.0,276.17333333333335,183.02246540915257
71750,500.0,244.03333333333333,155.43333333333334,140.0,500.0,307.8933333333333,160.82304892852474
72000,144.03333333333333,255.8,107.76666666666667,164.76666666666668,500.0,234.47333333333336,141.45828344623567
72250,500.0,500.0,500.0,160.86666666666667,500.0,432.17333333333335,135.65333333333334
72500,500.0,500.0,500.0,123.36666666666666,500.0,424.67333333333335,150.65333333333334
72750,500.0,500.0,500.0,156.46666666666667,500.0,431.29333333333335,137.41333333333336
73000,500.0,500.0,500.0,241.23333333333332,500.0,448.2466666666667,103.50666666666666
73250,129.8,500.0,500.0,170.03333333333333,500.0,359.96666666666664,171.97637563856782
73500,114.26666666666667,500.0,500.0,167.53333333333333,500.0,356.36,176.7269311049614
73750,134.8,500.0,485.1333333333333,160.0,500.0,355.9866666666667,170.583033675034
74000,103.46666666666667,500.0,499.56666666666666,242.46666666666667,184.3,305.96,164.29922215275397
74250,82.86666666666666,500.0,168.33333333333334,184.8,500.0,287.2,177.1636732265142
74500,113.73333333333333,500.0,139.16666666666666,196.56666666666666,500.0,289.8933333333333,173.6377626618767
74750,135.06666666666666,500.0,500.0,263.43333333333334,500.0,379.7,152.82648694225458
75000,204.23333333333332,500.0,202.73333333333332,374.06666666666666,500.0,356.20666666666665,132.9074739140814
75250,183.56666666666666,451.1666666666667,500.0,500.0,500.0,426.9466666666667,123.15096535012086
