timesteps,run_1,run_2,run_3,run_4,run_5,mean_return,std_return
21750,261.23333333333335,215.3,341.2,500.0,75.43333333333334,278.6333333333333,140.3722907129466
22000,195.63333333333333,126.36666666666666,500.0,500.0,267.06666666666666,317.81333333333333,155.26684499775075
22250,201.4,137.63333333333333,500.0,500.0,500.0,367.8066666666667,163.154021845753
22500,201.43333333333334,117.33333333333333,500.0,132.66666666666666,254.56666666666666,241.2,138.46294169279454
22750,329.93333333333334,65.83333333333333,500.0,145.06666666666666,500.0,308.16666666666663,178.55021578131897
23000,500.0,460.8333333333333,500.0,114.66666666666667,500.0,415.1,150.98063157607703
23250,500.0,131.33333333333334,383.6333333333333,154.86666666666667,136.16666666666666,261.20000000000005,152.19778214181994
23500,500.0,297.6333333333333,500.0,396.76666666666665,184.86666666666667,375.8533333333333,121.53718150791917
23750,500.0,266.3333333333333,410.73333333333335,500.0,500.0,435.4133333333333,91.33614983491842
24000,500.0,441.7,500.0,500.0,394.56666666666666,467.2533333333334,42.78634569319724
24250,34.86666666666667,350.8,500.0,500.0,272.6333333333333,331.66,172.4027151113862
24500,54.0,500.0,483.8,500.0,500.0,407.56,176.89130673947773
24750,500.0,191.8,500.0,436.4,223.2,370.28,135.28787676654548
25000,500.0,199.9,500.0,500.0,188.53333333333333,377.68666666666667,149.8457452775279
25250,496.56666666666666,412.46666666666664,500.0,500.0,157.43333333333334,413.29333333333335,132.2388468727031
25500,212.53333333333333,500.0,326.1,500.0,147.63333333333333,337.2533333333333,144.64312957528725
25750,236.36666666666667,162.43333333333334,500.0,500.0,208.46666666666667,321.4533333333333,147.68270883515405
26000,500.0,500.0,110.26666666666667,102.7,196.0,281.79333333333335,181.15441712650687
26250,500.0,136.8,500.0,500.0,194.9,366.34000000000003,164.7272120810645
26500,20.033333333333335,500.0,500.0,174.33333333333334,164.73333333333332,271.82,194.16485504162006
26750,500.0,500.0,500.0,215.03333333333333,192.2,381.44666666666666,145.3770111736301
27000,500.0,500.0,492.8666666666667,500.0,278.1333333333333,454.2,88.07667366814238
27250,201.43333333333334,500.0,155.13333333333333,500.0,287.5,328.81333333333333,146.08692480848518
27500,150.1,500.0,146.3,16.833333333333332,500.0,262.6466666666667,199.65004560758587
27750,245.9,500.0,116.96666666666667,126.06666666666666,500.0,297.7866666666667,171.26372723570705
28000,500.0,500.0,500.0,124.93333333333334,108.93333333333334,346.77333333333337,187.73176893287578
28250,491.8,231.7,500.0,113.86666666666666,70.73333333333333,281.62,182.74125435829876
28500,500.0,500.0,500.0,167.96666666666667,238.0,381.1933333333333,147.18356852734763
28750,500.0,316.96666666666664,210.5,241.36666666666667,267.3666666666667,307.24000000000007,102.5073968062793
29000,500.0,500.0,500.0,260.23333333333335,285.3666666666667,409.12,111.58821642290212
29250,500.0,500.0,324.26666666666665,271.3333333333333,463.6,411.84,95.53499975285382
29500,500.0,500.0,500.0,426.46666666666664,270.3333333333333,439.36,89.18282445503607
29750,500.0,500.0,500.0,500.0,401.93333333333334,480.38666666666666,39.22666666666667
30000,500.0,500.0,500.0,131.4,313.8666666666667,389.0533333333334,147.62504093517168
30250,500.0,425.8666666666667,500.0,216.5,500.0,428.47333333333336,109.80681298433981
30500,500.0,500.0,500.0,321.26666666666665,500.0,464.2533333333333,71.49333333333334
30750,418.73333333333335,500.0,263.3,500.0,354.53333333333336,407.31333333333333,90.37435624482569
31000,9.533333333333333,500.0,287.93333333333334,421.43333333333334,295.23333333333335,302.8266666666667,166.88038484029343
31250,435.9,126.8,500.0,500.0,328.76666666666665,378.2933333333333,140.46020140159908
31500,500.0,419.6666666666667,500.0,500.0,312.8333333333333,446.5,73.72049315564236
31750,500.0,500.0,302.6333333333333,382.56666666666666,500.0,437.03999999999996,81.14724997051827
32000,500.0,500.0,500.0,500.0,259.96666666666664,451.99333333333334,96.01333333333335
32250,500.0,500.0,500.0,500.0,357.73333333333335,471.54666666666674,56.90666666666666
32500,500.0,500.0,278.46666666666664,500.0,500.0,455.6933333333333,88.61333333333336
32750,500.0,176.6,500.0,500.0,441.6666666666667,423.6533333333333,125.57569049957259
33000,500.0,500.0,499.8333333333333,500.0,9.266666666666667,401.82,196.27667728093536
33250,121.53333333333333,500.0,500.0,500.0,500.0,424.3066666666667,151.38666666666666
33500,151.33333333333334,500.0,326.2,500.0,500.0,395.50666666666666,139.41348635543758
33750,151.26666666666668,500.0,155.73333333333332,500.0,500.0,361.4,169.75551570158513
34000,119.46666666666667,500.0,200.7,500.0,287.1,321.4533333333334,155.12443836410102
34250,100.56666666666666,500.0,265.53333333333336,167.33333333333334,204.3,247.54666666666662,137.08667266449436
34500,114.6,500.0,500.0,500.0,147.4,352.4,181.06966615090448
34750,117.13333333333334,500.0,500.0,257.0,179.4,310.70666666666665,160.78582911576643
35000,120.96666666666667,144.7,154.7,39.13333333333333,11.866666666666667,94.27333333333333,57.85852246836435
35250,131.63333333333333,164.2,263.8333333333333,394.3,311.93333333333334,253.18,96.09509318031455
35500,27.466666666666665,382.76666666666665,500.0,199.63333333333333,444.93333333333334,310.96000000000004,174.12826868591887
35750,113.9,500.0,500.0,500.0,500.0,422.78000000000003,154.43999999999997
36000,268.73333333333335,500.0,500.0,500.0,500.0,453.7466666666667,92.50666666666667
36250,303.1333333333333,365.53333333333336,9.4,500.0,303.93333333333334,296.4,160.43906423727776
36500,150.03333333333333,500.0,500.0,500.0,500.0,430.00666666666666,139.98666666666668
36750,128.0,500.0,275.1333333333333,500.0,216.43333333333334,323.9133333333333,151.21276489326775
37000,152.43333333333334,500.0,500.0,500.0,361.26666666666665,402.74,136.1998440201424
37250,153.8,500.0,500.0,500.0,500.0,430.76000000000005,138.48
37500,248.26666666666668,185.3,500.0,500.0,305.8333333333333,347.88,129.92612020341065
37750,208.4,170.23333333333332,500.0,500.0,467.3333333333333,369.19333333333327,147.84573401578643
38000,195.23333333333332,286.0,500.0,246.23333333333332,446.2,334.73333333333335,117.81793298701744
38250,205.4,500.0,500.0,500.0,500.0,441.08000000000004,117.83999999999999
38500,202.3,500.0,500.0,500.0,315.8,403.62,123.37698975092559
38750,160.83333333333334,500.0,292.0,500.0,500.0,390.5666666666667,140.2995050280332
39000,168.96666666666667,500.0,362.1666666666667,500.0,500.0,406.2266666666667,130.08758997946987
39250,175.53333333333333,500.0,497.8333333333333,500.0,500.0,434.67333333333335,129.57271729290338
39500,152.86666666666667,500.0,141.56666666666666,500.0,500.0,358.88666666666666,172.8647687259225
39750,124.63333333333334,500.0,459.23333333333335,109.03333333333333,500.0,338.58000000000004,181.73327048176952
40000,128.03333333333333,500.0,500.0,163.96666666666667,500.0,358.4,173.79574345893644
40250,152.13333333333333,500.0,500.0,174.56666666666666,421.3666666666667,349.61333333333334,154.93258261436023
40500,133.5,500.0,194.23333333333332,169.43333333333334,258.6666666666667,251.16666666666669,130.95149059437577
40750,160.0,500.0,159.16666666666666,199.93333333333334,326.6666666666667,269.1533333333333,130.6911568886315
41000,179.56666666666666,500.0,137.03333333333333,142.8,500.0,291.88,170.55467758007825
41250,211.03333333333333,500.0,116.93333333333334,190.63333333333333,500.0,303.71999999999997,163.29136413172623
41500,241.43333333333334,500.0,137.03333333333333,116.66666666666667,500.0,299.02666666666664,169.46655310775108
41750,134.1,500.0,131.66666666666666,500.0,500.0,353.1533333333333,179.8513480010027
42000,279.46666666666664,177.43333333333334,141.5,294.46666666666664,500.0,278.5733333333333,125.14117077214127
42250,336.93333333333334,500.0,498.3666666666667,500.0,500.0,467.06000000000006,65.06640846943307
42500,500.0,187.53333333333333,500.0,500.0,500.0,437.50666666666666,124.98666666666668
42750,500.0,278.3666666666667,413.7,122.16666666666667,500.0,362.8466666666667,145.10125292360505
43000,500.0,370.9,410.9,119.26666666666667,500.0,380.2133333333333,139.870842962753
43250,500.0,496.3333333333333,488.6,500.0,202.33333333333334,437.4533333333334,117.63368678514955
43500,500.0,500.0,350.96666666666664,500.0,307.4,431.67333333333335,84.80923010563833
43750,500.0,483.8,493.53333333333336,500.0,500.0,495.4666666666666,6.348263104538467
44000,260.3333333333333,500.0,500.0,134.3,500.0,378.9266666666666,153.54663193238
44250,285.5,483.8333333333333,393.53333333333336,500.0,500.0,432.5733333333334,83.51644788104117
44500,351.3,100.2,500.0,500.0,500.0,390.3,156.06490957290816
